Date,Open,High,Low,Close,Adj Close,Volume,SMA,EMA,WMA,Price_Range
2023-01-04 15:00:00,126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,125.49749755859375,89113600,126.36000061035156,126.36000061035156,126.36000061035156,3.5800018310546875
2023-01-04 16:00:00,126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,125.49749755859375,89113600,126.36000061035156,126.36000061035156,126.36000061035156,3.5800018310546875
2023-01-04 17:00:00,126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,125.49749755859375,89113600,126.36000061035156,126.36000061035156,126.36000061035156,3.5800018310546875
2023-01-04 18:00:00,126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,125.49749755859375,89113600,126.36000061035156,126.36000061035156,126.36000061035156,3.5800018310546875
2023-01-04 19:00:00,126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,125.49749755859375,89113600,126.36000061035156,126.36000061035156,126.36000061035156,3.5800018310546875
2023-01-04 20:00:00,126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,125.49749755859375,89113600,126.36000061035156,126.36000061035156,126.36000061035156,3.5800018310546875
2023-01-04 21:00:00,126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,125.49749755859375,89113600,126.36000061035156,126.36000061035156,126.36000061035156,3.5800018310546875
2023-01-04 22:00:00,126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,125.49749755859375,89113600,126.36000061035156,126.36000061035156,126.36000061035156,3.5800018310546875
2023-01-04 23:00:00,126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,125.49749755859375,89113600,126.36000061035156,126.36000061035156,126.36000061035156,3.5800018310546875
2023-01-05 00:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 01:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 02:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 03:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 04:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 05:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 06:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 07:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 08:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 09:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 10:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 11:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 12:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 13:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 14:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 15:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 16:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 17:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 18:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 19:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 20:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 21:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 22:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-05 23:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16663360595703,80962700,125.68999862670898,126.11636352539062,125.46666463216145,3.0099945068359375
2023-01-06 00:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 01:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 02:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 03:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 04:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 05:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 06:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 07:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 08:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 09:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 10:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 11:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 12:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 13:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 14:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 15:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 16:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 17:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 18:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 19:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 20:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 21:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 22:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-06 23:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 00:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 01:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 02:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 03:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 04:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 05:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 06:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 07:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 08:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 09:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 10:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 11:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 12:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 13:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 14:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 15:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 16:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 17:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 18:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 19:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 20:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 21:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 22:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-07 23:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 00:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 01:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 02:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 03:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 04:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 05:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 06:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 07:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 08:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 09:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 10:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 11:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 12:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 13:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 14:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 15:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 16:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 17:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 18:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 19:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 20:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 21:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 22:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-08 23:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700,126.99999745686848,126.75338745117188,127.54332987467448,5.399993896484375
2023-01-09 00:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 01:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 02:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 03:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 04:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 05:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 06:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 07:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 08:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 09:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 10:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 11:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 12:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 13:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 14:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 15:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 16:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 17:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 18:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 19:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 20:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 21:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 22:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-09 23:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,127.78749656677246,127.3709522594105,128.58599548339845,3.5200042724609375
2023-01-10 00:00:00,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,129.83766174316406,63896200,128.3759963989258,127.98168743543387,129.3006622314453,3.1399993896484375
2023-01-10 01:00:00,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,129.83766174316406,63896200,128.3759963989258,127.98168743543387,129.3006622314453,3.1399993896484375
2023-01-10 02:00:00,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,129.83766174316406,63896200,128.3759963989258,127.98168743543387,129.3006622314453,3.1399993896484375
2023-01-10 03:00:00,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,129.83766174316406,63896200,128.3759963989258,127.98168743543387,129.3006622314453,3.1399993896484375
2023-01-10 04:00:00,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,129.83766174316406,63896200,128.3759963989258,127.98168743543387,129.3006622314453,3.1399993896484375
2023-01-10 05:00:00,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,129.83766174316406,63896200,128.3759963989258,127.98168743543387,129.3006622314453,3.1399993896484375
2023-01-10 06:00:00,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,129.83766174316406,63896200,128.3759963989258,127.98168743543387,129.3006622314453,3.1399993896484375
2023-01-10 07:00:00,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,129.83766174316406,63896200,128.3759963989258,127.98168743543387,129.3006622314453,3.1399993896484375
2023-01-10 08:00:00,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,129.83766174316406,63896200,128.3759963989258,127.98168743543387,129.3006622314453,3.1399993896484375
2023-01-10 09:00:00,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,129.83766174316406,63896200,128.3759963989258,127.98168743543387,129.3006622314453,3.1399993896484375
2023-01-10 10:00:00,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,129.83766174316406,63896200,128.3759963989258,127.98168743543387,129.3006622314453,3.1399993896484375
